0.5055652137231899
(0) --> prob=[0.034162009638399715,0.9658379903616003], prediction=1.0
(23882) --> prob=[0.20675198494622682,0.7932480150537732], prediction=1.0
(23884) --> prob=[1.4787934176397677E-5,0.9999852120658235], prediction=1.0
(23886) --> prob=[1.3058651304935492E-6,0.9999986941348695], prediction=1.0
(23888) --> prob=[0.10768104785515815,0.8923189521448418], prediction=1.0
(23890) --> prob=[2.0105702991907905E-4,0.999798942970081], prediction=1.0
(23892) --> prob=[0.9999729329174636,2.70670825363772E-5], prediction=0.0
(23894) --> prob=[0.024177292855008234,0.9758227071449918], prediction=1.0
(23896) --> prob=[0.9999999895300687,1.0469931173127605E-8], prediction=0.0
(23898) --> prob=[7.23692208108787E-4,0.9992763077918912], prediction=1.0
(23900) --> prob=[0.5784722767943583,0.42152772320564175], prediction=0.0
(23902) --> prob=[0.07345746364293179,0.9265425363570682], prediction=1.0
(23904) --> prob=[0.9998184018833579,1.8159811664205224E-4], prediction=0.0
(23906) --> prob=[0.3125412029673294,0.6874587970326705], prediction=1.0
(23908) --> prob=[6.138692755811477E-10,0.9999999993861308], prediction=1.0
(23910) --> prob=[0.018461267739070773,0.9815387322609294], prediction=1.0
(23912) --> prob=[0.07593893547574922,0.9240610645242507], prediction=1.0
(23914) --> prob=[0.9999999992373894,7.626105396240033E-10], prediction=0.0
(23916) --> prob=[3.191282420280717E-5,0.9999680871757972], prediction=1.0
(23918) --> prob=[0.15533964948191545,0.8446603505180846], prediction=1.0
(23920) --> prob=[0.03422459917854861,0.9657754008214514], prediction=1.0
(23922) --> prob=[0.9963385235091358,0.003661476490864218], prediction=0.0
(23924) --> prob=[0.9904593726133744,0.009540627386625635], prediction=0.0
(23926) --> prob=[0.12690069958435612,0.8730993004156439], prediction=1.0
(23928) --> prob=[0.992872018147574,0.007127981852425985], prediction=0.0
(23930) --> prob=[0.21730609599907003,0.78269390400093], prediction=1.0
(23932) --> prob=[1.0308031371100507E-9,0.9999999989691968], prediction=1.0
(23934) --> prob=[0.7674311630107656,0.23256883698923442], prediction=0.0
(23936) --> prob=[0.999999834828857,1.651711430052783E-7], prediction=0.0
(23938) --> prob=[0.9646880327900816,0.035311967209918485], prediction=0.0
(23940) --> prob=[0.9999483843718966,5.161562810336077E-5], prediction=0.0
(23942) --> prob=[0.023613993296879607,0.9763860067031205], prediction=1.0
(23944) --> prob=[0.20319327149410665,0.7968067285058933], prediction=1.0
(23946) --> prob=[0.9988076088508508,0.0011923911491491985], prediction=0.0
(23948) --> prob=[0.3869490995019678,0.6130509004980321], prediction=1.0
(23950) --> prob=[0.03775421149053597,0.9622457885094642], prediction=1.0
(23952) --> prob=[0.9920227499469367,0.007977250053063132], prediction=0.0
(23954) --> prob=[0.9999230455194041,7.695448059582581E-5], prediction=0.0
(23956) --> prob=[2.181756068312654E-4,0.9997818243931686], prediction=1.0
(23958) --> prob=[0.05014810684724283,0.9498518931527572], prediction=1.0
(23960) --> prob=[2.1814422514884957E-7,0.999999781855775], prediction=1.0
(23962) --> prob=[1.8169072289075196E-5,0.999981830927711], prediction=1.0
(23964) --> prob=[1.0855424259535387E-6,0.999998914457574], prediction=1.0
(23966) --> prob=[0.99999757432612,2.4256738801080454E-6], prediction=0.0
(23968) --> prob=[0.4253448906283988,0.5746551093716011], prediction=1.0
(23970) --> prob=[0.9253079014354236,0.07469209856457641], prediction=0.0
(23972) --> prob=[0.1260530249302769,0.8739469750697231], prediction=1.0
(23974) --> prob=[0.03673945422638184,0.9632605457736182], prediction=1.0
(23976) --> prob=[0.0016576571625367747,0.9983423428374634], prediction=1.0
(23978) --> prob=[0.9998852678725165,1.1473212748344547E-4], prediction=0.0
(23980) --> prob=[1.8746925979907978E-5,0.9999812530740201], prediction=1.0
(23982) --> prob=[0.04341441149673823,0.9565855885032617], prediction=1.0
(23984) --> prob=[0.9937770484438043,0.006222951556195645], prediction=0.0
(23986) --> prob=[0.9598496043772908,0.04015039562270909], prediction=0.0
(23988) --> prob=[2.796002838611784E-4,0.9997203997161387], prediction=1.0
(23990) --> prob=[0.9999999999865843,1.3415775830718577E-11], prediction=0.0
(23992) --> prob=[0.9418413725988803,0.058158627401119656], prediction=0.0
(23994) --> prob=[1.5472872639300675E-4,0.9998452712736069], prediction=1.0
(23996) --> prob=[0.9915651432832407,0.008434856716759217], prediction=0.0
(23998) --> prob=[5.773712940304205E-13,0.9999999999994227], prediction=1.0
(24000) --> prob=[0.999937151888172,6.284811182797892E-5], prediction=0.0
(24002) --> prob=[0.9999999749513715,2.5048628590367094E-8], prediction=0.0
(24004) --> prob=[0.38120119078427156,0.6187988092157285], prediction=1.0
(24006) --> prob=[0.9999999421726928,5.782730707981126E-8], prediction=0.0
(24008) --> prob=[3.243658594102067E-5,0.9999675634140589], prediction=1.0
(24010) --> prob=[0.9994549379137376,5.450620862625091E-4], prediction=0.0
(24012) --> prob=[0.9911773873053498,0.008822612694650197], prediction=0.0
(24014) --> prob=[2.421767245585138E-4,0.9997578232754416], prediction=1.0
(24016) --> prob=[0.0015293143106149176,0.998470685689385], prediction=1.0
(24018) --> prob=[0.30687147205556736,0.6931285279444327], prediction=1.0
(24020) --> prob=[0.5932379925583317,0.4067620074416684], prediction=0.0
(24022) --> prob=[0.9999589808089157,4.101919108442014E-5], prediction=0.0
(24024) --> prob=[0.9222416986633017,0.07775830133669817], prediction=0.0
(24026) --> prob=[0.2769980538644991,0.723001946135501], prediction=1.0
(24028) --> prob=[0.924696163358123,0.07530383664187701], prediction=0.0
(24030) --> prob=[1.419345402491504E-4,0.9998580654597509], prediction=1.0
(24032) --> prob=[0.9999999996025244,3.974755255387774E-10], prediction=0.0
(24034) --> prob=[0.006362906627329735,0.9936370933726704], prediction=1.0
(24036) --> prob=[0.003945721869155852,0.9960542781308442], prediction=1.0
(24038) --> prob=[0.2993238688170048,0.7006761311829952], prediction=1.0
(24040) --> prob=[6.631842307910585E-4,0.999336815769209], prediction=1.0
(24042) --> prob=[0.8623221779869386,0.1376778220130613], prediction=0.0
(24044) --> prob=[0.014348777618794597,0.9856512223812054], prediction=1.0
(24046) --> prob=[0.06840847422404006,0.9315915257759599], prediction=1.0
(24048) --> prob=[0.9973206725288603,0.0026793274711396486], prediction=0.0
(24050) --> prob=[0.9944552198579448,0.005544780142055183], prediction=0.0
(24052) --> prob=[0.0056235032066834,0.9943764967933167], prediction=1.0
(24054) --> prob=[0.9999999685318045,3.146819552553929E-8], prediction=0.0
(24056) --> prob=[0.9992885682544377,7.114317455623402E-4], prediction=0.0
(24058) --> prob=[0.1099009031031081,0.8900990968968919], prediction=1.0
(24060) --> prob=[0.017132509758499524,0.9828674902415006], prediction=1.0
(24062) --> prob=[2.551510423062519E-7,0.9999997448489577], prediction=1.0
(24064) --> prob=[0.10720666364902154,0.8927933363509784], prediction=1.0
(24066) --> prob=[1.8381947010455085E-6,0.999998161805299], prediction=1.0
(24068) --> prob=[0.02037378929844673,0.9796262107015532], prediction=1.0
(24070) --> prob=[0.005873113149731625,0.9941268868502685], prediction=1.0
(24072) --> prob=[2.4592510733764585E-4,0.9997540748926624], prediction=1.0
(24074) --> prob=[1.929145218889001E-9,0.9999999980708547], prediction=1.0
(24076) --> prob=[0.24598245127209736,0.7540175487279026], prediction=1.0
(24078) --> prob=[0.9998789779627115,1.2102203728855448E-4], prediction=0.0
(24080) --> prob=[0.9061744526473509,0.09382554735264916], prediction=0.0
(24082) --> prob=[0.7549176772575248,0.24508232274247513], prediction=0.0
(24084) --> prob=[0.9995465679724785,4.5343202752158454E-4], prediction=0.0
(24086) --> prob=[0.9999971024834334,2.897516566574213E-6], prediction=0.0
(24088) --> prob=[7.645559496917718E-5,0.9999235444050308], prediction=1.0
(24090) --> prob=[1.4578976906752734E-6,0.9999985421023093], prediction=1.0
(24092) --> prob=[0.9774934660644786,0.022506533935521364], prediction=0.0
(24094) --> prob=[0.01981766942086826,0.9801823305791317], prediction=1.0
(24096) --> prob=[0.9990367959225633,9.632040774366791E-4], prediction=0.0
(24098) --> prob=[0.9999956477748582,4.3522251418258445E-6], prediction=0.0
(24100) --> prob=[0.4707119728264891,0.529288027173511], prediction=1.0
(24102) --> prob=[0.9999982907039968,1.7092960032242017E-6], prediction=0.0
(24104) --> prob=[0.9998492099877171,1.5079001228283145E-4], prediction=0.0
(24106) --> prob=[1.418873945001256E-4,0.9998581126054998], prediction=1.0
(24108) --> prob=[0.9985021611322485,0.0014978388677514497], prediction=0.0
(24110) --> prob=[0.6440977563381304,0.3559022436618695], prediction=0.0
(24112) --> prob=[0.8692200760295966,0.1307799239704033], prediction=0.0
(24114) --> prob=[0.9999788975092129,2.1102490787200528E-5], prediction=0.0
(24116) --> prob=[0.055011922551046304,0.9449880774489539], prediction=1.0
(24118) --> prob=[0.9438360174492907,0.05616398255070932], prediction=0.0
(24120) --> prob=[4.366908294241726E-6,0.9999956330917058], prediction=1.0
(24122) --> prob=[1.2468216361937933E-5,0.999987531783638], prediction=1.0
(24124) --> prob=[0.0010976886395167853,0.9989023113604831], prediction=1.0
(24126) --> prob=[0.36259456958491454,0.6374054304150855], prediction=1.0
(24128) --> prob=[0.9939843431094948,0.0060156568905053226], prediction=0.0
(24130) --> prob=[0.9973698256024062,0.002630174397593814], prediction=0.0
(24132) --> prob=[2.4652333819621313E-10,0.9999999997534768], prediction=1.0
(24134) --> prob=[0.9999993407549396,6.592450604953811E-7], prediction=0.0
(24136) --> prob=[0.9999969059776699,3.0940223300773018E-6], prediction=0.0
(24138) --> prob=[0.188029971061586,0.8119700289384141], prediction=1.0
(24140) --> prob=[0.9983472130561888,0.0016527869438112991], prediction=0.0
(24142) --> prob=[0.9980580010159857,0.001941998984014344], prediction=0.0
(24144) --> prob=[0.06213406289496382,0.9378659371050361], prediction=1.0
(24146) --> prob=[0.48058754264970244,0.5194124573502975], prediction=1.0
(24148) --> prob=[0.7845189223153725,0.21548107768462765], prediction=0.0
(24150) --> prob=[0.3695180247618817,0.6304819752381183], prediction=1.0
(24152) --> prob=[0.8440494951468145,0.15595050485318557], prediction=0.0
(24154) --> prob=[0.5536120965731515,0.4463879034268486], prediction=0.0
(24156) --> prob=[0.9999765881908306,2.3411809169440694E-5], prediction=0.0
(24158) --> prob=[3.75235963798272E-4,0.9996247640362016], prediction=1.0
(24160) --> prob=[0.10361338080521916,0.8963866191947809], prediction=1.0
(24162) --> prob=[2.479325688436724E-4,0.9997520674311563], prediction=1.0
(24164) --> prob=[0.9972344801054591,0.002765519894540781], prediction=0.0
(24166) --> prob=[5.778077283033917E-4,0.9994221922716966], prediction=1.0
(24168) --> prob=[0.07002226558427826,0.9299777344157218], prediction=1.0
(24170) --> prob=[3.276407921895924E-5,0.9999672359207811], prediction=1.0
(24172) --> prob=[0.011252237197936128,0.9887477628020639], prediction=1.0
(24174) --> prob=[0.046079976163560854,0.9539200238364391], prediction=1.0
(24176) --> prob=[0.9992615638673311,7.38436132668939E-4], prediction=0.0
(24178) --> prob=[0.37381860762615593,0.626181392373844], prediction=1.0
(24180) --> prob=[4.815567416020918E-6,0.999995184432584], prediction=1.0
(24182) --> prob=[0.5848456076310714,0.41515439236892865], prediction=0.0
(24184) --> prob=[0.9279397453174414,0.07206025468255851], prediction=0.0
(24186) --> prob=[2.970580745719908E-15,0.9999999999999971], prediction=1.0
(24188) --> prob=[0.9571954026800722,0.04280459731992781], prediction=0.0
(24190) --> prob=[7.153668373330954E-6,0.9999928463316266], prediction=1.0
(24192) --> prob=[0.035594840218437535,0.9644051597815625], prediction=1.0
(24194) --> prob=[1.410033659758589E-7,0.999999858996634], prediction=1.0
(24196) --> prob=[5.986061279773873E-8,0.9999999401393871], prediction=1.0
(24198) --> prob=[0.10794029891569312,0.8920597010843069], prediction=1.0
(24200) --> prob=[0.8232388012165681,0.17676119878343183], prediction=0.0
(24202) --> prob=[0.7976049057810778,0.20239509421892218], prediction=0.0
(24204) --> prob=[0.7322303506978088,0.2677696493021912], prediction=0.0
(24206) --> prob=[0.9999927555102816,7.244489718527396E-6], prediction=0.0
(24208) --> prob=[0.8908478258934246,0.10915217410657542], prediction=0.0
(24210) --> prob=[0.734169826034819,0.26583017396518094], prediction=0.0
(24212) --> prob=[0.020035728019812918,0.9799642719801872], prediction=1.0
(24214) --> prob=[0.05155849784688404,0.9484415021531161], prediction=1.0
(24216) --> prob=[0.0010980751158374948,0.9989019248841626], prediction=1.0
(24218) --> prob=[0.9999336445097162,6.635549028378977E-5], prediction=0.0
(24220) --> prob=[0.999999999948284,5.1716070214223684E-11], prediction=0.0
(24222) --> prob=[0.9999987674314388,1.2325685611697916E-6], prediction=0.0
(24224) --> prob=[0.9998837548281824,1.1624517181764515E-4], prediction=0.0
(24226) --> prob=[1.3835397957121948E-5,0.9999861646020429], prediction=1.0
(24228) --> prob=[0.0016055987808625022,0.9983944012191376], prediction=1.0
(24230) --> prob=[0.9999992068827299,7.931172700593587E-7], prediction=0.0
(24232) --> prob=[0.017737249024184634,0.9822627509758154], prediction=1.0
(24234) --> prob=[0.008122383635595271,0.9918776163644049], prediction=1.0
(24236) --> prob=[0.006425072777819922,0.9935749272221801], prediction=1.0
(24238) --> prob=[0.9998924790917775,1.075209082225252E-4], prediction=0.0
(24240) --> prob=[0.9999999999953821,4.617873916411129E-12], prediction=0.0
(24242) --> prob=[0.9170776154333432,0.08292238456665675], prediction=0.0
(24244) --> prob=[0.9943303645697847,0.005669635430215142], prediction=0.0
(24246) --> prob=[8.68902503307408E-8,0.9999999131097497], prediction=1.0
(24248) --> prob=[0.8377383568484712,0.16226164315152872], prediction=0.0
(24250) --> prob=[0.002419496597413876,0.9975805034025861], prediction=1.0
(24252) --> prob=[0.9999966680316734,3.3319683265070683E-6], prediction=0.0
(24254) --> prob=[0.999974919820999,2.508017900096499E-5], prediction=0.0
(24256) --> prob=[4.4304039784721376E-5,0.9999556959602154], prediction=1.0
(24258) --> prob=[1.660494847997007E-5,0.9999833950515201], prediction=1.0
(24260) --> prob=[9.205765044626836E-5,0.9999079423495538], prediction=1.0
(24262) --> prob=[0.004854940366937827,0.9951450596330621], prediction=1.0
(24264) --> prob=[0.010271427198800096,0.9897285728012], prediction=1.0
(24266) --> prob=[0.9877102262842589,0.012289773715741215], prediction=0.0
(24268) --> prob=[0.9926470281019342,0.0073529718980657665], prediction=0.0
(24270) --> prob=[0.9957411103711555,0.004258889628844474], prediction=0.0
(24272) --> prob=[0.26463540374986305,0.735364596250137], prediction=1.0
(24274) --> prob=[9.350804067886424E-4,0.9990649195932113], prediction=1.0
(24276) --> prob=[0.8208014485277024,0.17919855147229752], prediction=0.0
(24278) --> prob=[0.9029035136779664,0.09709648632203374], prediction=0.0
(24280) --> prob=[0.025962722147612523,0.9740372778523875], prediction=1.0
(24282) --> prob=[0.026336685261697662,0.9736633147383024], prediction=1.0
(24284) --> prob=[0.00579365569894326,0.9942063443010568], prediction=1.0
(24286) --> prob=[0.9999832269693093,1.6773030690711193E-5], prediction=0.0
(24288) --> prob=[0.8340537987505793,0.1659462012494208], prediction=0.0
(24290) --> prob=[0.9993997345269363,6.00265473063704E-4], prediction=0.0
(24292) --> prob=[0.5926770794224936,0.4073229205775065], prediction=0.0
(24294) --> prob=[0.9999827233779346,1.7276622065462315E-5], prediction=0.0
(24296) --> prob=[5.119603456773531E-8,0.9999999488039655], prediction=1.0
(24298) --> prob=[0.9998658924977435,1.3410750225652888E-4], prediction=0.0
(24300) --> prob=[0.0865748257550453,0.9134251742449547], prediction=1.0
(24302) --> prob=[1.3076347156710985E-4,0.999869236528433], prediction=1.0
(24304) --> prob=[1.3589145615648232E-6,0.9999986410854383], prediction=1.0
(24306) --> prob=[0.9999999999690066,3.099332280516543E-11], prediction=0.0
(24308) --> prob=[0.9263045343552618,0.07369546564473817], prediction=0.0
(24310) --> prob=[1.7726392618090518E-6,0.9999982273607383], prediction=1.0
(24312) --> prob=[1.6165192515885752E-5,0.9999838348074841], prediction=1.0
(24314) --> prob=[0.9917430424284565,0.008256957571543598], prediction=0.0
(24316) --> prob=[0.0041716901724372065,0.9958283098275629], prediction=1.0
(24318) --> prob=[0.9999919064371225,8.093562877345025E-6], prediction=0.0
(24320) --> prob=[0.9999999466625245,5.333747560594703E-8], prediction=0.0
(24322) --> prob=[3.0659720315356644E-11,0.9999999999693403], prediction=1.0
(24324) --> prob=[0.005113827187763334,0.9948861728122367], prediction=1.0
(24326) --> prob=[0.9996858357305055,3.1416426949453066E-4], prediction=0.0
(24328) --> prob=[0.9815476238959776,0.01845237610402236], prediction=0.0
(24330) --> prob=[0.0018152700282414761,0.9981847299717587], prediction=1.0
